Paint_ID,Company,Brand,Product_Line,Product_Line_Code,Paint_Code,Paint_Name,Normalized_Name,Hex,R,G,B,RGB,Paint_Type,Status,Source,Notes
AP_SPEEDPAINT_BONY_MATTER,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Bony Matter,BONY_MATTER,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_BRAZEN_COPPER,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Brazen Copper,BRAZEN_COPPER,,,,,,Speedpaint Metallic,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_BRIGHT_RED,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Bright Red,BRIGHT_RED,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_BROADSWORD_SILVER,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Broadsword Silver,BROADSWORD_SILVER,,,,,,Speedpaint Metallic,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_BROWNISH_DECAY,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Brownish Decay,BROWNISH_DECAY,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_BURNISHED_RED,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Burnished Red,BURNISHED_RED,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_BURNT_MOSS,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Burnt Moss,BURNT_MOSS,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_CAMO_CLOAK,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Camo Cloak,CAMO_CLOAK,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_CARIBBEAN_OCEAN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Caribbean Ocean,CARIBBEAN_OCEAN,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_CARMINE_DRAGON,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Carmine Dragon,CARMINE_DRAGON,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_CHARMING_CHARTREUSE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Charming Chartreuse,CHARMING_CHARTREUSE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_CLOUDBURST_BLUE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Cloudburst Blue,CLOUDBURST_BLUE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_CRUSADER_SKIN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Crusader Skin,CRUSADER_SKIN,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_DARK_WOOD,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Dark Wood,DARK_WOOD,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_DESOLATE_BROWN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Desolate Brown,DESOLATE_BROWN,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_DUSK_RED,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Dusk Red,DUSK_RED,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_ENCHANTED_STEEL,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Enchanted Steel,ENCHANTED_STEEL,,,,,,Speedpaint Metallic,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_FAMILIAR_PINK,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Familiar Pink,FAMILIAR_PINK,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_FIRE_DRAKE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Fire Drake,FIRE_DRAKE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_FIRE_GIANT_ORANGE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Fire Giant Orange,FIRE_GIANT_ORANGE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_FOREST_SPRITE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Forest Sprite,FOREST_SPRITE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_GHILLIE_DEW,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Ghillie Dew,GHILLIE_DEW,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_GHOUL_GREEN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Ghoul Green,GHOUL_GREEN,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_GLITTERING_LOOT,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Glittering Loot,GLITTERING_LOOT,,,,,,Speedpaint Metallic,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_GODDESS_GLOW,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Goddess Glow,GODDESS_GLOW,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_GOLDEN_ARMOUR,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Golden Armour,GOLDEN_ARMOUR,,,,,,Speedpaint Metallic,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_GRAVELORD_GREY,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Gravelord Grey,GRAVELORD_GREY,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_GRIM_BLACK,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Grim Black,GRIM_BLACK,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_GUNNER_CAMO,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Gunner Camo,GUNNER_CAMO,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_HARDENED_LEATHER,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Hardened Leather,HARDENED_LEATHER,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_HIGHLORD_BLUE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Highlord Blue,HIGHLORD_BLUE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_HIVE_DWELLER_PURPLE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Hive Dweller Purple,HIVE_DWELLER_PURPLE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_HOARD_BRONZE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Hoard Bronze,HOARD_BRONZE,,,,,,Speedpaint Metallic,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_HOLY_WHITE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Holy White,HOLY_WHITE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_HOPLITE_GOLD,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Hoplite Gold,HOPLITE_GOLD,,,,,,Speedpaint Metallic,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_HOWLING_SAND,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Howling Sand,HOWLING_SAND,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_LIZARDFOLK_CYAN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Lizardfolk Cyan,LIZARDFOLK_CYAN,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_MAGGOT_SKIN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Maggot Skin,MAGGOT_SKIN,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_MAGIC_BLUE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,72.021,Magic Blue,MAGIC_BLUE,#024381,2,67,129,"2,67,129",Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_MAIZE_YELLOW,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Maize Yellow,MAIZE_YELLOW,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_MALIGNANT_GREEN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Malignant Green,MALIGNANT_GREEN,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_MOODY_MAUVE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Moody Mauve,MOODY_MAUVE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_MOONLAKE_CORAL,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Moonlake Coral,MOONLAKE_CORAL,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_MUMMIFIED_GRIME,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Mummified Grime,MUMMIFIED_GRIME,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_MURDER_SCENE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Murder Scene,MURDER_SCENE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_NOBLE_SKIN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Noble Skin,NOBLE_SKIN,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_NUCLEAR_SUNRISE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Nuclear Sunrise,NUCLEAR_SUNRISE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_OCCULTIST_CLOAK,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Occultist Cloak,OCCULTIST_CLOAK,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_OCHRE_CLAY,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Ochre Clay,OCHRE_CLAY,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_ORC_SKIN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,72.415,Orc Skin,ORC_SKIN,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_PALLID_BONE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Pallid Bone,PALLID_BONE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_PASTEL_INDIGO,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Pastel Indigo,PASTEL_INDIGO,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_PASTEL_LAVENDER,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Pastel Lavender,PASTEL_LAVENDER,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_PASTEL_SALMON,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Pastel Salmon,PASTEL_SALMON,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_PASTEL_SEAFOAM,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Pastel Seafoam,PASTEL_SEAFOAM,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_PASTEL_YELLOW,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Pastel Yellow,PASTEL_YELLOW,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_PEACHY_FLESH,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Peachy Flesh,PEACHY_FLESH,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_PERIWINKLE_PURPLE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Periwinkle Purple,PERIWINKLE_PURPLE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_PLASMATIC_BOLT,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Plasmatic Bolt,PLASMATIC_BOLT,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_POLISHED_SILVER,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Polished Silver,POLISHED_SILVER,,,,,,Speedpaint Metallic,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_POPPY_RED,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Poppy Red,POPPY_RED,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_PRINCESS_PINK,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Princess Pink,PRINCESS_PINK,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_PURPLE_ALCHEMY,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Purple Alchemy,PURPLE_ALCHEMY,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_PURPLE_SWARM,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Purple Swarm,PURPLE_SWARM,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_RAGING_SEA,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Raging Sea,RAGING_SEA,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_RIGOR_MORTIS,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Rigor Mortis,RIGOR_MORTIS,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_ROYAL_ROBES,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Royal Robes,ROYAL_ROBES,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_RUDDY_FUR,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Ruddy Fur,RUDDY_FUR,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_RUNIC_GREY,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Runic Grey,RUNIC_GREY,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_SAND_GOLEM,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Sand Golem,SAND_GOLEM,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_SATCHEL_BROWN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Satchel Brown,SATCHEL_BROWN,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_SHAMROCK_GREEN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Shamrock Green,SHAMROCK_GREEN,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_SLAUGHTER_RED,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Slaughter Red,SLAUGHTER_RED,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_SPEEDPAINT_MEDIUM,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Speedpaint Medium,SPEEDPAINT_MEDIUM,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_TALOS_BRONZE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Talos Bronze,TALOS_BRONZE,,,,,,Speedpaint Metallic,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_THUNDERBIRD_BLUE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Thunderbird Blue,THUNDERBIRD_BLUE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_TIDAL_WAVE,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Tidal Wave,TIDAL_WAVE,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_TYRIAN_NAVY,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Tyrian Navy,TYRIAN_NAVY,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
AP_SPEEDPAINT_WARRIOR_SKIN,Army Painter,Speedpaint,Speedpaint,SPEEDPAINT,,Warrior Skin,WARRIOR_SKIN,,,,,,Speedpaint/one-coat,Active/Unknown,A3_Speedpaint_Practical_Naming_Chart.pdf,Official Speedpaint 2.0 practical naming chart; relationships deferred
