Workflow_ID,Superfaction,Faction,Subfaction,Army,Unit,Unit_Type,Source,Review_Status,Notes
DEATH_GUARD_BIOLOGUS_PUTRIFIER_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Death Guard Biologus Putrifier,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
DEATH_GUARD_BLIGHTLORD_TERMINATORS_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Death Guard Blightlord Terminators,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
DEATH_GUARD_CHAOS_CULTISTS_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Death Guard Chaos Cultists,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
DEATH_GUARD_CHAOS_LORD_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Death Guard Chaos Lord,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
DEATH_GUARD_CHAOS_LORD_IN_TERMINATOR_ARMOUR_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Death Guard Chaos Lord in Terminator Armour,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
DEATH_GUARD_CHAOS_RHINO_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Death Guard Chaos Rhino,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
DEATH_GUARD_DEFILER_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Death Guard Defiler,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
DEATH_GUARD_FOETID_BLOAT_DRONE_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Death Guard Foetid Bloat-drone,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
DEATH_GUARD_HELBRUTE_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Death Guard Helbrute,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
DEATH_GUARD_LORD_OF_CONTAGION_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Death Guard Lord of Contagion,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
DEATH_GUARD_LORD_OF_VIRULENCE_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Death Guard Lord of Virulence,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
DEATH_GUARD_POXWALKERS_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Death Guard Poxwalkers,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
GELLERPOX_INFECTED_MITE_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Gellerpox Infected Mite,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
GELLERPOX_INFECTED_SLUDGE_GRUB_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Gellerpox Infected Sludge-Grub,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
GNASHER_SCREAMER_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Gnasher-Screamer,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
NIGHTMARE_HULK_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,Nightmare Hulk,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
GRUMMAX_GELLERPOX_INFECTED_WORKFLOW,Chaos,Death Guard,Death Guard,Death Guard,"Grummax, Gellerpox Infected",,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
EMPEROR_S_CHILDREN_DAEMON_PRINCE_WORKFLOW,Chaos,Emperor's Children,Emperor's Children,Emperor's Children,Emperor's Children Daemon Prince,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
EMPEROR_S_CHILDREN_HELDRAKE_WORKFLOW,Chaos,Emperor's Children,Emperor's Children,Emperor's Children,Emperor's Children Heldrake,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
EMPEROR_S_CHILDREN_LAND_RAIDER_WORKFLOW,Chaos,Emperor's Children,Emperor's Children,Emperor's Children,Emperor's Children Land Raider,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
EMPEROR_S_CHILDREN_RHINO_WORKFLOW,Chaos,Emperor's Children,Emperor's Children,Emperor's Children,Emperor's Children Rhino,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
FLAWLESS_BLADE_WORKFLOW,Chaos,Emperor's Children,Emperor's Children,Emperor's Children,Flawless Blade,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
FULGRIM_WORKFLOW,Chaos,Emperor's Children,Emperor's Children,Emperor's Children,Fulgrim,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
INFRACTOR_WORKFLOW,Chaos,Emperor's Children,Emperor's Children,Emperor's Children,Infractor,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
LORD_EXULTANT_WORKFLOW,Chaos,Emperor's Children,Emperor's Children,Emperor's Children,Lord Exultant,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
LORD_KAKOPHONIST_WORKFLOW,Chaos,Emperor's Children,Emperor's Children,Emperor's Children,Lord Kakophonist,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
LUCIUS_WORKFLOW,Chaos,Emperor's Children,Emperor's Children,Emperor's Children,Lucius,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
NOISE_MARINE_WORKFLOW,Chaos,Emperor's Children,Emperor's Children,Emperor's Children,Noise Marine,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_DEFILER_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Defiler,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_HAVOC_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Havoc,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_LEGIONARY_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Legionary,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_MAULERFIEND_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Maulerfiend,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_OBLITERATOR_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Obliterator,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_VENOMCRAWLER_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Venomcrawler,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_CHAOS_LORD_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Chaos Lord,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_CHAOS_LORD_IN_TERMINATOR_ARMOUR_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Chaos Lord in Terminator Armour,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_CHAOS_PREDATOR_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Chaos Predator,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_CHAOS_RHINO_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Chaos Rhino,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_CHAOS_SPACE_MARINE_TERMINATORS_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Chaos Space Marine Terminators,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_CHAOS_VINDICATOR_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Chaos Vindicator,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_DARK_APOSTLE_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Dark Apostle,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_DAEMON_PRINCE_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Daemon Prince,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_HELBRUTE_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Helbrute,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_LORD_DISCORDANT_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Lord Discordant,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_MASTER_OF_POSSESSION_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Master of Possession,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
IRON_WARRIORS_WARPSMITH_WORKFLOW,Chaos,Iron Warriors,Iron Warriors,Iron Warriors,Iron Warriors Warpsmith,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
MURDERWING_SHRIEKER_WORKFLOW,Chaos,Night Lords,Night Lords,Night Lords,Murderwing Shrieker,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
MURDERWING_SKYSEER_WORKFLOW,Chaos,Night Lords,Night Lords,Night Lords,Murderwing Skyseer,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
MURDERWING_WARP_TALON_WORKFLOW,Chaos,Night Lords,Night Lords,Night Lords,Murderwing Warp Talon,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
NIGHT_LORD_FEARMONGER_WORKFLOW,Chaos,Night Lords,Night Lords,Night Lords,Night Lord Fearmonger,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
NIGHT_LORD_HAARKEN_WORLDCLAIMER_WORKFLOW,Chaos,Night Lords,Night Lords,Night Lords,Night Lord Haarken Worldclaimer,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
NIGHT_LORD_LORD_DISCORDANT_WORKFLOW,Chaos,Night Lords,Night Lords,Night Lords,Night Lord Lord Discordant,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
NIGHT_LORD_MASTER_OF_EXECUTIONS_WORKFLOW,Chaos,Night Lords,Night Lords,Night Lords,Night Lord Master of Executions,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
NIGHT_LORD_CHAOS_LORD_WORKFLOW,Chaos,Night Lords,Night Lords,Night Lords,Night Lord Chaos Lord,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
NIGHT_LORD_CHAOS_LORD_WITH_JUMP_PACK_WORKFLOW,Chaos,Night Lords,Night Lords,Night Lords,Night Lord Chaos Lord with Jump Pack,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
NIGHT_LORD_CHAOS_SPACE_MARINES_WORKFLOW,Chaos,Night Lords,Night Lords,Night Lords,Night Lord Chaos Space Marines,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
NIGHT_LORD_CHAOS_SPACE_MARINE_TERMINATORS_WORKFLOW,Chaos,Night Lords,Night Lords,Night Lords,Night Lord Chaos Space Marine Terminators,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
NIGHT_LORD_RAPTORS_WORKFLOW,Chaos,Night Lords,Night Lords,Night Lords,Night Lord Raptors,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
NIGHT_LORD_WARP_TALONS_WORKFLOW,Chaos,Night Lords,Night Lords,Night Lords,Night Lord Warp Talons,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
HURON_BLACKHEART_WORKFLOW,Chaos,Red Corsairs,Red Corsairs,Red Corsairs,Huron Blackheart,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
PLUNDERER_WORKFLOW,Chaos,Red Corsairs,Red Corsairs,Red Corsairs,Plunderer,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
RED_CORSAIR_LEGIONARY_WORKFLOW,Chaos,Red Corsairs,Red Corsairs,Red Corsairs,Red Corsair Legionary,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
RED_CORSAIR_RAIDER_WORKFLOW,Chaos,Red Corsairs,Red Corsairs,Red Corsairs,Red Corsair Raider,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
RED_CORSAIR_TERMINATOR_WORKFLOW,Chaos,Red Corsairs,Red Corsairs,Red Corsairs,Red Corsair Terminator,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
RED_CORSAIR_VINDICATOR_WORKFLOW,Chaos,Red Corsairs,Red Corsairs,Red Corsairs,Red Corsair Vindicator,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
RED_CORSAIR_HOUNDS_OF_HURON_WORKFLOW,Chaos,Red Corsairs,Red Corsairs,Red Corsairs,Red Corsair Hounds of Huron,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
RED_CORSAIR_CHAOS_BIKERS_WORKFLOW,Chaos,Red Corsairs,Red Corsairs,Red Corsairs,Red Corsair Chaos Bikers,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
RED_CORSAIR_CHAOS_LORD_WORKFLOW,Chaos,Red Corsairs,Red Corsairs,Red Corsairs,Red Corsair Chaos Lord,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
RED_CORSAIR_CHAOS_PREDATOR_WORKFLOW,Chaos,Red Corsairs,Red Corsairs,Red Corsairs,Red Corsair Chaos Predator,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
RED_CORSAIR_CHAOS_RHINO_WORKFLOW,Chaos,Red Corsairs,Red Corsairs,Red Corsairs,Red Corsair Chaos Rhino,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
RED_CORSAIR_CHAOS_SPACE_MARINES_WORKFLOW,Chaos,Red Corsairs,Red Corsairs,Red Corsairs,Red Corsair Chaos Space Marines,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
RED_CORSAIR_CHAOS_TERMINATORS_WORKFLOW,Chaos,Red Corsairs,Red Corsairs,Red Corsairs,Red Corsair Chaos Terminators,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
AHRIMAN_WORKFLOW,Chaos,Thousand Sons,Thousand Sons,Thousand Sons,Ahriman,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
THOUSAND_SONS_DAEMON_PRINCE_WORKFLOW,Chaos,Thousand Sons,Thousand Sons,Thousand Sons,Thousand Sons Daemon Prince,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
THOUSAND_SONS_EXALTED_SORCERER_WORKFLOW,Chaos,Thousand Sons,Thousand Sons,Thousand Sons,Thousand Sons Exalted Sorcerer,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
THOUSAND_SONS_INFERNAL_MASTER_WORKFLOW,Chaos,Thousand Sons,Thousand Sons,Thousand Sons,Thousand Sons Infernal Master,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
THOUSAND_SONS_RUBRIC_MARINES_WORKFLOW,Chaos,Thousand Sons,Thousand Sons,Thousand Sons,Thousand Sons Rubric Marines,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
THOUSAND_SONS_SCARAB_OCCULT_TERMINATORS_WORKFLOW,Chaos,Thousand Sons,Thousand Sons,Thousand Sons,Thousand Sons Scarab Occult Terminators,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
THOUSAND_SONS_CHAOS_SPAWN_WORKFLOW,Chaos,Thousand Sons,Thousand Sons,Thousand Sons,Thousand Sons Chaos Spawn,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
THOUSAND_SONS_FORGEFIEND_WORKFLOW,Chaos,Thousand Sons,Thousand Sons,Thousand Sons,Thousand Sons Forgefiend,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
THOUSAND_SONS_HELDRAKE_WORKFLOW,Chaos,Thousand Sons,Thousand Sons,Thousand Sons,Thousand Sons Heldrake,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
THOUSAND_SONS_HELBRUTE_WORKFLOW,Chaos,Thousand Sons,Thousand Sons,Thousand Sons,Thousand Sons Helbrute,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
TZAANGOR_ENLIGHTENED_WORKFLOW,Chaos,Thousand Sons,Thousand Sons,Thousand Sons,Tzaangor Enlightened,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
TZAANGOR_SHAMAN_WORKFLOW,Chaos,Thousand Sons,Thousand Sons,Thousand Sons,Tzaangor Shaman,,Chaos.zip scroll video visual seed,Needs Review,Seeded from uploaded Chaos scroll videos; verify against app before final approval.
